0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,105,104,104,104,104,106,104,104,104,104,104,105,105,105,105,104,105,104,104,105,104,104,106,105,104,104,104,104,104,106,106,106,105,105,105,105,106,105,106,106,104,105,104,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,114,96,56,96,96,96,96,56,96,96,96,56,96,96,96,96,96,96,114,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,104,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,237,237,237,237,237,237,237,237,114,42,96,96,96,56,114,114,42,96,114,42,42,56,96,56,96,114,114,237,237,237,237,237,237,237,237,237,237,237,237,237,237,456,106,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,237,237,237,237,237,237,237,237,237,114,114,96,96,96,42,237,114,56,114,237,114,96,96,96,42,114,237,237,237,237,237,237,237,237,237,237,237,237,237,237,456,96,106,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,456,237,237,237,237,237,237,237,237,237,114,42,56,96,114,237,114,96,114,237,114,96,96,42,114,237,237,237,237,237,237,237,237,237,237,237,283,237,237,456,96,96,106,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,96,456,237,237,237,237,237,237,237,237,237,114,114,96,114,237,114,56,42,237,114,96,114,114,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,456,96,96,105,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,96,96,456,237,237,283,237,237,237,237,237,237,114,114,42,237,114,114,114,237,42,114,114,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,456,96,105,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,96,96,456,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,456,104,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,96,456,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,106,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,456,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,106,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,105,105,106,106,105,106,105,105,106,105,105,105,105,104,105,104,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,105,0,41,430,430,430,430,430,430,430,430,430,430,430,430,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,106,106,106,106,106,104,104,104,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,105,0,41,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,49,49,49,49,49,49,49,49,49,49,49,49,49,49,237,237,105,0,41,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,105,104,106,104,106,104,104,104,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,104,104,104,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,237,237,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,105,237,237,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,237,237,237,237,237,237,237,237,237,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,105,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,105,237,237,237,237,237,237,237,237,237,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,105,237,237,237,237,237,237,237,237,237,237,237,49,0,0,0,0,0,0,0,0,0,0,0,0,49,237,237,237,237,244,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,106,106,105,104,106,106,104,106,104,237,237,49,49,49,49,49,49,49,49,49,49,49,49,49,49,237,237,104,105,104,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,104,0,41,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,106,104,104,104,106,104,106,104,105,104,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,104,0,41,237,237,237,237,237,237,237,237,237,237,237,237,41,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,104,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,104,0,41,430,430,430,430,430,430,430,430,430,430,430,430,41,0,0,0,0,0,0,0,
